,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
56,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2008,3,2008,8,none,production,5.0
57,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2008,3,2008,8,none,yield,0.025
58,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2009,3,2009,8,none,area,50.0
59,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2009,3,2009,8,none,production,5.0
60,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2009,3,2009,8,none,yield,0.1
61,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2010,3,2010,8,none,area,3000.0
62,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2010,3,2010,8,none,production,3000.0
63,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2010,3,2010,8,none,yield,1.0
64,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2011,3,2011,8,none,area,5587.0
65,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2011,3,2011,8,none,production,60.0
66,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Gu,2011,3,2011,8,none,yield,0.010739216037229282
67,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2012,10,2013,3,agro_pastoral,area,3000.0
68,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2012,10,2013,3,agro_pastoral,production,1514.9232
69,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2012,10,2013,3,agro_pastoral,yield,0.5049743999999999
70,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2013,10,2014,3,agro_pastoral,area,3500.0
71,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2013,10,2014,3,agro_pastoral,production,1750.0
72,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2013,10,2014,3,agro_pastoral,yield,0.5
73,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2014,10,2015,3,agro_pastoral,area,6000.0
74,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2014,10,2015,3,agro_pastoral,production,3293.973
75,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2014,10,2015,3,agro_pastoral,yield,0.5489955
76,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2015,10,2016,3,agro_pastoral,area,2000.0
77,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2016,10,2017,3,agro_pastoral,area,2000.0
78,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2016,10,2017,3,agro_pastoral,production,600.0
79,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2016,10,2017,3,agro_pastoral,yield,0.3
80,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2017,10,2018,3,agro_pastoral,area,2000.0
81,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2017,10,2018,3,agro_pastoral,production,500.0
82,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2017,10,2018,3,agro_pastoral,yield,0.25
83,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2018,10,2019,3,agro_pastoral,area,1000.0
84,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2018,10,2019,3,agro_pastoral,production,40.0
85,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2018,10,2019,3,agro_pastoral,yield,0.04
86,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2019,10,2020,3,agro_pastoral,area,2150.0
87,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2019,10,2020,3,agro_pastoral,production,600.0
88,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2019,10,2020,3,agro_pastoral,yield,0.27906976744186046
