,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
161,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Dam retention,2015,10,2016,3,dam irrigation,yield,0.592521877486078
162,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,1998,10,1999,3,surface water,area,23335.0
163,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,1998,10,1999,3,surface water,production,17268.0
164,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,1998,10,1999,3,surface water,yield,0.7400042854081851
165,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,1999,10,2000,3,surface water,area,9481.0
166,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,1999,10,2000,3,surface water,production,7395.0
167,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,1999,10,2000,3,surface water,yield,0.7799810146609008
168,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2000,10,2001,3,surface water,area,8539.0
169,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2000,10,2001,3,surface water,production,4611.0
170,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2000,10,2001,3,surface water,yield,0.5399929734160909
171,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2001,10,2002,3,surface water,area,7360.0
172,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2001,10,2002,3,surface water,production,5957.0
173,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2001,10,2002,3,surface water,yield,0.809375
174,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2002,10,2003,3,surface water,area,8495.0
175,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2002,10,2003,3,surface water,production,4948.0
176,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2002,10,2003,3,surface water,yield,0.5824602707474985
177,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2003,10,2004,3,surface water,area,6029.0
178,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2003,10,2004,3,surface water,production,3015.0
179,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2003,10,2004,3,surface water,yield,0.5000829324929508
180,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2004,10,2005,3,surface water,area,10932.0
181,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2004,10,2005,3,surface water,production,7215.0
182,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2004,10,2005,3,surface water,yield,0.6599890230515917
183,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2005,10,2006,3,surface water,area,9041.0
184,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Bas-fond,2005,10,2006,3,surface water,production,5063.0
