,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
136,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1994,6,1994,11,none,area,1400.0
137,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1994,6,1994,11,none,production,1000.0
138,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1994,6,1994,11,none,yield,0.7142857142857143
139,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1995,6,1995,11,none,area,800.0
140,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1995,6,1995,11,none,production,80.0
141,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,1995,6,1995,11,none,yield,0.1
142,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2000,6,2000,11,none,area,1354.0
143,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2000,6,2000,11,none,production,170.0
144,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2000,6,2000,11,none,yield,0.1255539143279173
145,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2005,6,2005,11,none,area,6900.0
146,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2005,6,2005,11,none,production,4140.0
147,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2005,6,2005,11,none,yield,0.6
148,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2008,6,2008,11,none,area,240.0
149,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2008,6,2008,11,none,production,72.0
150,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2008,6,2008,11,none,yield,0.3
151,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2009,6,2009,11,none,area,564.0
152,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2009,6,2009,11,none,production,147.768
